Scenario_ID,Minute_0,Minute_1,Minute_2,Minute_3,Minute_4,Minute_5,Minute_6,Minute_7,Minute_8,Minute_9,Minute_10,Minute_11,Minute_12,Minute_13,Minute_14,Minute_15,Minute_16,Minute_17,Minute_18,Minute_19,Minute_20,Minute_21,Minute_22,Minute_23,Minute_24,Minute_25,Minute_26,Minute_27,Minute_28,Minute_29,Minute_30,Minute_31,Minute_32,Minute_33,Minute_34,Minute_35,Minute_36,Minute_37,Minute_38,Minute_39,Minute_40,Minute_41,Minute_42,Minute_43,Minute_44,Minute_45,Minute_46,Minute_47,Minute_48,Minute_49,Minute_50,Minute_51,Minute_52,Minute_53,Minute_54,Minute_55,Minute_56,Minute_57,Minute_58,Minute_59
133,296.1291320166481,275.8996004361749,289.0801103260828,269.46070283381056,265.167721610024,284.9078494015999,304.78452566844874,301.5128497452589,321.9661454245261,345.66967115839003,356.5039737482882,337.4937834098776,321.67460803686595,308.7134889154774,281.88977645685407,266.0109498827502,245.67729558462744,242.5503080712296,271.1409364222882,243.45455859506524,258.8733132713829,271.9831235803019,243.6859174867369,273.2659858301429,278.05903998112024,268.5198264606181,286.4775273052896,269.493109393404,283.0387979866464,250.81858251670369,274.5771451493527,270.949104440845,280.5176084459009,261.00425583236876,273.3994157184601,292.45623503098943,290.58115811289736,298.82204279722293,295.76485746479085,323.35125331284,323.2020959488424,347.12870558085973,368.2233496597771,361.9586871541621,343.0646015841853,336.49035086336926,359.3255671676347,340.25984467499217,341.9703888850346,363.3971612422869,353.14058450127345,363.09525909146225,345.28946927487925,317.9390304506504,338.5459262071504,310.47372984575986,294.4704275013308,319.3280870411516,308.5809371366583,341.69411160264957
134,592.2990472140667,576.0783686458157,543.946844203308,558.3012740976845,554.8703292830686,526.923028360239,541.449625688702,508.6318693265365,534.5456376609934,509.25131469892466,483.1631462111954,460.4602070689963,492.6788521634409,506.2007073812101,527.2967148636646,520.1311638649573,508.6730547903042,490.0869352651261,488.73229724699473,492.36030859438654,501.5845476500794,484.58284292998803,515.9886285931974,492.87172346769694,525.4674457013458,491.5073742768711,490.18617270405025,478.52192137220965,474.9605603473272,479.90708087598244,475.3983219368721,469.43760145798376,485.7282405369152,498.73957979296773,522.0685695354771,504.5656982222418,512.2326939050263,518.196328882526,509.07797564361425,508.1020035768019,495.06675360820293,469.99586144139187,449.96194618778316,422.34790143586724,435.16277169917595,446.4136892168166,477.9561352274077,494.03362418271456,462.67683289564377,489.57399507067055,514.9612564768713,510.99367893096024,517.0040924679148,550.3295757409911,552.5908812103628,580.9634091966891,551.7761222434021,530.1497530530099,526.0025990939022,531.9355756775135
135,530.1665837078641,564.3449317678871,556.5645365210753,524.8836310508813,545.965636281554,553.2722866173506,532.1702867381247,531.8082787016241,548.7699958889848,567.6988209837898,567.6721098237032,554.0371269327234,587.199107675418,598.6344904423725,592.2111167966134,576.8435424909391,593.0207513011884,574.9735924927521,551.9932917209103,554.0816639482553,539.3807814333452,548.4041415779982,521.6598488191945,532.505726138907,517.3364830987462,482.35348850916205,456.2390125463544,486.592088994811,512.3069137328861,493.65954597542265,513.145579293607,520.7455908157852,553.7089206172761,544.8613167846603,557.5635596608623,527.0110602305366,519.7483745076851,552.2156107908577,554.9442720023661,540.0958372358052,513.5148046548077,527.7617884675149,537.9017115075958,529.07742145986,560.6433160904685,527.197512999618,513.4581826138458,542.9330466548165,530.3985273371774,513.0562257070393,515.4516544022266,538.1177768966643,510.33805015814954,541.349499833351,562.0046015160325,539.6921194046412,554.5326766885125,546.4797872731415,539.6404147384837,559.4707212092044
136,585.8582270326782,559.7241381319818,554.1682547134992,552.8341672794005,544.1759944662504,534.5992331263861,503.2580398556979,516.2457432950815,511.7807524934847,490.4163186785596,512.5386638397044,533.7179162103184,532.765330176541,518.6568764568843,528.323367262636,513.4940167670542,495.01457188971403,511.1505976715569,478.9733644520235,450.60715742444506,416.0823296060963,391.78835265937613,361.6176532691083,396.32381901370263,381.5405169104889,356.98927779733623,338.8590158570505,369.38780586485996,370.79902147656765,361.3362882181176,387.47369027176296,380.1230092101952,368.57360910723395,348.0833856857154,339.52916335937425,326.69706828055905,339.1083454314289,324.3791347583798,329.7831170079591,299.3955685601972,277.7858095289532,271.30417854174766,301.89062631535637,293.29826531545507,304.78345379944346,287.6395593689413,261.5319096870675,230.62947169267102,220.0,220.0,220.0,238.2531515870865,220.0,224.0467088014804,220.0,220.4584999935983,224.85661659862052,220.0,220.0,236.3381294534434
137,551.0852554860397,529.5659697581367,501.3992829955971,529.2449894430389,518.7376718983568,522.3298892447538,512.497909361154,486.3040729053776,492.55728805171856,494.31714767559265,473.52669681897646,470.15752994463594,490.94385522573117,497.2736824432836,469.0578953379732,472.4194001440127,486.61108109428375,507.10031949893636,516.138550003335,491.8246215211899,506.5367501825011,518.9506794082073,485.6605612140516,479.4828979453686,467.78941523273477,479.6482597304898,459.7777665922543,466.1388012004524,495.06321852744446,515.909384582047,545.4114261172041,578.9068438024924,544.6537526929238,553.2456420393472,547.1443998824707,572.3342142059292,554.9612433465685,588.6333075846238,596.5928654526862,600.0,570.9919686975937,548.8340206307142,566.9222777431085,533.4613342858611,555.6427932984259,521.6192246068597,532.6175433411488,523.1741177573753,530.9787574477192,544.7009559369571,533.6742212799984,506.2315926477569,476.1068033901355,482.3323249695138,483.77819973090163,500.7322703693809,501.41375606965653,495.9849613718181,488.8510638483543,455.702347030191
138,347.5117366447297,380.8331476714443,406.9820380073405,395.0385026997358,401.18418105438184,425.4949532418664,421.38415681437124,387.6412072768818,357.8569396041866,358.58443009859604,391.4451863959075,404.96985435122826,374.93398775192816,353.18924905735855,372.18186908253807,396.0826522794752,404.32127331267657,414.43089518676373,381.4145167136007,404.4116348843063,424.59089945626437,407.72335954349865,422.33072994108414,402.370552390834,370.1936636644399,349.2732216457663,326.7772430185672,315.41960279000654,309.7110675922886,310.30878999712814,308.68156128271113,292.62878370028136,259.67073050046656,267.0278440570671,259.72998214638193,245.6370331635104,271.3229061616463,288.5949377075175,313.63852609358844,313.2873217234607,287.45250937233516,301.1880099008242,280.6131744964265,276.49925133284665,246.04930655926884,268.8208947288776,242.63673960220262,270.8535650956543,296.3497072539633,293.8705007647105,310.97627506598985,319.3374302332606,340.5527251969027,335.7790822519166,355.78567614902107,353.15765334358144,384.025258492577,383.07130555033734,380.4546545856984,400.40968489514427
139,532.1995228691185,536.0137608716004,513.5996078162557,511.34268398328624,544.1077591869637,561.8167926997066,583.5981749712458,550.8959598885926,548.6461222729838,558.9096016290126,582.0118894829778,550.4610452337719,575.131767228703,578.5198328006368,557.3318107409609,544.53967589244,529.2747445150492,531.4348769152425,500.05287450902176,476.1504056040164,498.0389186403212,472.32119799259794,453.6589368546668,450.3948792469578,451.593341414891,470.0460749878821,466.35934485451526,486.649868327003,494.93410982018503,467.8510915798526,443.7942922673513,439.3866530488352,432.168910565068,449.21700943967863,454.8686092254933,447.03792489565075,423.99114473717776,404.86974189996243,410.15481319279655,404.795529535782,405.84045515602907,382.78787562718543,394.19131329130505,418.86902515122273,401.92479062630576,401.3307864345336,434.61769946599674,422.9446213045477,429.597865449211,400.9115644632281,408.3326146367891,379.60683876811237,411.7533192407799,426.8497048858417,447.0208900553411,461.3081953093557,467.5892278347083,464.08312251069367,489.16925909396804,521.1477558219824
140,409.63374570355086,439.8411991444192,445.6745028436154,448.36139592636573,445.1751872332407,424.8253305403491,390.0857067976133,371.9911426775376,372.67176468978715,364.2689613479698,360.66292730815417,394.30830267763764,383.8273686244906,380.48017437969816,354.82626297439555,323.1833042449847,342.46197026645933,347.4097925214978,365.65912894457045,341.14952486662906,346.17753884941743,328.9325120533137,309.8968392363151,275.70366022002406,249.8275108698591,236.47627867483777,220.0,254.0100908287656,240.61437622544216,220.0,220.0,226.13922598390334,220.0,245.370389109881,277.6753666564813,259.94768610319795,256.4543549045581,223.0037664766229,232.8534822075284,226.8283062712096,220.0,220.0,230.7816154361132,224.91680760837522,220.0,233.2376357040777,237.79269551664623,262.89973936171094,236.12305228306545,256.1197144191774,268.2658894963855,241.31665507435235,254.95410616537282,250.86241638696094,282.01135137586994,256.9241459191229,266.92248327622457,258.6610864586308,290.6381133999922,278.73635607031156
141,585.6306456068841,600.0,583.9268264717459,600.0,600.0,582.6864101519898,578.2608120046222,579.6734635642954,565.3186430705659,531.3871818457881,511.79622893961493,496.53181084353804,492.5837899358111,469.5609634247493,495.68876839316636,510.0325476843599,480.9965811135362,491.50305269333137,502.2590060417248,534.1944881967787,499.40594919170996,481.76122067811644,511.7066242343885,541.9559983122683,557.397047668213,576.0004801415407,547.404287196616,548.3755956310923,529.5864050213223,507.2716680742755,528.9928990129088,503.4455685805471,501.2511831702941,531.9516599413164,509.95990383089037,543.4194434925668,578.0196024958409,581.9128033236091,558.8227951360101,545.9501372918728,540.6646355792303,527.317331284306,511.96182187566205,545.0179015208071,520.7534394399092,537.0863930500896,502.1151133108318,508.8479001689982,537.9639104457818,523.1192970323071,501.1061153003475,511.72370094183736,526.6057994527249,539.7679357793636,527.1201173808598,509.774285532013,541.6886015293561,571.3195671082511,568.3317298007486,592.5653004315548
142,391.88292150103246,386.5901527661082,362.5635590980588,357.4119830524969,360.0311687544834,326.60647167449144,322.69438203676987,342.3893173244339,354.9925412706328,364.45353049110827,393.12241048171245,359.38465116947856,363.37798220293496,383.49240159161445,386.38587838070316,374.0585670613297,348.59610661776816,375.72552164490156,373.67888911203374,400.1469529010328,406.1566014713546,418.3500496344046,439.64833044089613,450.78921856290555,443.6530574104312,444.6073942854367,465.82058101274833,456.9761017588572,449.144603732652,420.8429118567121,449.8638223222344,421.2363643684153,431.6110067898142,425.53462030601,418.92797762389097,431.4966061839788,401.1931674680703,407.75257227467074,426.79479729273555,449.76969034479714,426.7068176023614,454.5261511078336,465.45637753715454,492.18621359460235,491.1558637923162,494.09819794912033,523.4308773411274,551.4245453759544,547.7958065117846,532.0046907262823,524.5266211457808,516.6701241428633,501.7508053916589,485.55137769496656,510.82578324854694,480.71611769647325,493.14890044344486,470.2463040453965,459.36171658298093,428.66972897241953
143,322.58998200507557,341.3794569832825,368.33052970159065,348.83743033475633,346.2857790828809,344.2084624384853,370.35873384166666,388.75466754297304,389.6700728287365,401.62237686176064,425.9372306354163,391.60495741720445,384.8072595907079,413.3142813001034,430.13619345918,433.13508966256524,435.21020655502457,424.55411338733524,425.9905507422412,436.86737470468296,431.15278739469846,446.14350764215067,471.4297635503777,447.257702923318,443.8659945205377,437.42740091049336,450.5499371939743,433.04065976202935,442.8582238086887,469.28247072989285,463.5516827154464,492.32278171399184,526.8442434393353,499.2706869356919,480.584410094632,512.1109926983785,544.1939307520755,516.0334400291487,482.0833350555482,458.3603366834978,493.0812315202552,470.6812046830033,470.8595371535449,495.2487780036807,461.6768907518551,468.9911195099473,453.382900930821,478.7463450816022,463.58862553008777,476.6615259498214,488.8569002211392,469.361448641314,436.7973926320985,430.44486279707627,415.6883834346871,437.3168259076467,458.34231909952086,455.3339957530047,462.78985152563,470.0880176447148
144,534.3200964024968,529.0702653911206,513.3515329764563,496.9039772462946,499.43743679604887,495.87781098730375,491.68626495624926,463.06587869252877,478.36814054084243,458.3297086995762,437.1164628141867,431.0095452336043,411.95402914685036,417.8241078584114,408.82654161182444,405.25036219331975,407.8522147056018,387.09970127932814,363.0023148799152,389.6318480810676,384.99250727926704,378.8390599535448,346.3319104726437,346.1902516537612,349.9821321665312,354.10099313335786,368.59317498595976,346.01690343533056,328.6725228314739,350.4236553976028,381.7255985766403,356.24089089235275,356.07635970771804,336.0686973994891,305.27381918433787,293.0590528531674,268.11718661606227,282.8125017564595,285.1732807134606,260.24169368278234,225.88860487116835,247.45959830286324,224.79320673436058,232.2283716898142,220.8129056051864,226.7969212872389,220.0,220.0,220.0,220.0,220.0,231.079864839831,220.0,220.0,221.32561549853298,228.72877975366103,261.1297143337877,267.392670550315,265.37474970678494,270.5128635196242
145,572.6022393475703,595.5887095396855,583.1972208751521,564.8050263311517,548.1893791967768,548.4988519768417,565.5823135628422,565.8076580656495,535.5534057736174,551.204054804416,572.6219638113828,557.8868143697632,569.3756161195978,564.2370491934054,591.4754040943263,600.0,600.0,600.0,600.0,599.7001907054793,586.6277425396968,600.0,580.4046378349284,572.6018181953514,598.202724792827,600.0,593.266770367325,573.29888553591,563.2166728941665,548.1039633400868,525.4302134961566,542.4635174457526,525.1084095252646,521.9001324370081,513.9102937155358,547.65571022003,540.0321673104054,510.6309411061782,481.9187437862241,488.27150428093864,495.22695290261726,489.5400822364031,484.7691406982452,453.5444214971062,454.7026772243546,455.0344405009792,430.5028927999653,402.77164982773024,376.4217241696946,348.4937014240827,356.17327511165587,334.9270607798602,317.52717143298264,294.6772215235834,326.72569283497864,351.54891525560714,332.6835538702136,320.6131944447624,300.30569340611225,299.7370105683699
146,227.45200234021635,239.44776296299204,241.06883345022698,268.9735584313042,245.48104633429318,266.7686935585724,287.20596457124253,261.1086478164246,254.00779350651354,230.91847838662972,220.0,220.0,223.9365475818041,220.0,251.34129628044138,225.18720621673174,258.34565565624564,239.49036047124412,258.59153601797385,247.31943085007134,222.3351285292833,247.3873714965201,234.00763444307253,245.12751273895148,249.77857069501533,247.80151235237653,247.50887543777426,263.7655294242344,234.90963341287522,246.68227974992857,274.38912684782906,243.43430063921954,220.0,235.1642355691422,230.77395094626542,224.0223544032236,220.0,220.47390285024517,220.0,220.0,238.45307092731596,221.5315759794174,220.1866077519983,254.6277256097768,267.6932552445594,291.5882292359233,285.6275616951615,304.37782631397135,272.2134684198639,245.81725119782104,225.0321927022254,220.0,244.20214148280343,233.44076503795856,244.26424858404096,258.9162492202848,264.9490140064687,254.95595177837822,260.3496856983263,249.30827719360855
147,251.87202064976458,286.3682991227856,260.27107087706133,230.33545774558536,256.83261019008626,242.96103645258893,253.48182463773446,241.51222571409076,233.91402466970374,220.0,220.0,220.0,235.429124836464,236.23665843289945,267.28622363388786,235.21785120260213,235.43263378684412,241.3283690050644,270.74215803026357,239.1832546837635,244.3282256292286,269.0823206261856,251.01726159453216,277.35772599120776,243.6907646404082,259.9625886797693,290.280514161575,301.28435047637936,297.0163975550107,265.158068708101,294.566035640685,292.48677122909527,259.5165433326116,272.80401832562495,271.53262607596304,245.2367982969318,225.23582494864996,220.0,225.20054777960016,233.7426113272408,234.14457221212191,256.34172152230497,281.61233901386595,289.7060467816848,255.59900036120493,269.2650762635464,263.525021447971,268.11404527381814,278.54968741514006,268.06625041803545,297.26314578006105,271.64138645254576,283.64721296221836,248.952383559179,278.6779609375417,251.5532502642081,223.1951463745383,220.0,220.0,220.0
148,442.3462311523074,438.3502180152448,405.74250924812094,393.118153605992,414.84845755611394,428.12756499644473,443.86852474703636,457.736709432883,444.5048209296953,416.4812954750696,400.5539983573863,423.77896937034745,457.41192521516246,456.98121624707176,422.6602410916847,397.46337794108075,385.00901821321935,390.50999261472583,360.7665478210978,391.8015587307895,382.3574158606976,411.2383111154352,430.8748373084267,448.7554463845174,456.22581696927364,465.1006841629028,474.76091062804016,483.7714077198309,487.5323839177162,521.5813652115185,537.8417049313172,557.2279521187936,583.3003491746508,563.3951325654602,534.2614237021145,533.0640342640164,534.0496829573656,557.0924075538599,553.1572581036233,558.1169698917253,560.0119355876674,527.6861304506848,535.7511732124688,558.7142032166664,534.7392415819727,541.3424629568344,547.8952010680835,524.3881485520286,498.03059871318015,531.6342347215341,524.1945765972467,505.11409760789377,482.1068157197,493.8389356705265,501.500106483436,511.5487550925552,482.70917701835685,510.25659786324746,502.50524563988085,489.4411040900059
149,395.6973499541409,388.0019745564749,413.4523647762151,443.50063304006756,429.74235819154,455.21786471373684,474.92448378105155,505.08102084518487,487.28354269819704,492.67068320666556,476.88880413849665,499.5754184724028,464.9481118123773,469.48545321442504,458.2296934034593,445.8175528989067,455.96099556945086,480.56490702143043,488.20858441896326,512.9306929242339,496.45249075590596,497.81762058945463,494.35517832414996,460.1703212893667,464.1471713092185,475.4538739994507,481.8878823087856,498.4274752236251,503.4212422153405,473.0937600548935,446.2449467408233,452.99816716889995,437.24671060705475,407.82186963948834,402.89406168088664,406.6966435467425,394.708862731215,410.13922188701946,420.20316445410657,408.5004497305236,426.3415267541228,436.7501797314353,446.37135624168843,450.11129529678317,415.9085720629819,429.66407490636414,420.9870002840051,451.969679995111,474.22861397051537,480.3672268377072,463.01996556505605,442.2801830944927,431.10712173192115,429.46687778252243,415.19146348524873,416.23652816272255,392.81245794864554,426.25235484643053,398.8070736939801,429.0431634697861
150,567.1596443330241,568.9348780603889,584.6785970889148,580.201977946996,589.3043983749666,578.1447139944449,564.2258453794261,569.7019304112921,569.5710076041707,575.1385534446695,560.2047941347611,550.8918423619507,521.7646996059743,490.42404566502876,473.1660447421399,443.3633248952781,415.62755449970996,437.53254287728555,405.2537016684538,416.3796972438858,400.45873966096383,426.46693731053267,425.4163972309576,411.8067493839054,413.04147488216586,404.77853621533467,409.27961074222276,382.2969115250671,417.0862467219457,411.87515816071596,401.25130294023177,415.9659923223703,406.4389507770436,429.76815212905666,426.5671028342864,441.9361917628668,414.4579169137989,438.68625990265673,455.1865189771244,435.006693469462,410.17671415166706,397.31717856246075,430.64211958469406,413.6203298043882,410.5492344306525,377.65065023086606,370.4565773005023,375.44897838081954,407.1677012563771,408.33922440218157,430.67673723461974,433.9756722144428,401.83062315492907,388.88120241821326,394.1696679663905,425.7112455815692,450.8503707641555,431.83526375667486,412.2429518580163,391.32505955598936
151,570.5495805949512,595.2362113120716,600.0,592.4914579956959,592.7981072966096,590.3013294322703,573.0391969614265,573.3911601918402,540.525918541533,514.7526446863551,541.8139164181813,559.431500110381,554.032288744517,555.2328141043885,546.1327361215868,562.9873268228339,582.8804293690795,600.0,600.0,579.3153037084957,567.9732022553292,565.8623827041864,554.0178921041223,571.8637061152053,559.9184528127022,534.5946988876758,527.5275305310571,561.1215408258237,541.933239731174,549.7843458572,545.0924593459795,515.0641790814324,514.2155415012966,528.3670445066784,529.2924428146257,555.3398672768864,540.5654584429171,511.6029004341947,542.1624932502551,533.6362377172304,538.9846263189847,559.4248451480985,547.1268016193891,562.2583192918219,536.7376387790698,522.1282010834552,497.2579456130116,519.0440847011066,499.62953116698156,514.8477800453463,545.878667852542,547.8227224873634,550.6247659456116,547.8971157124583,535.7094257500133,534.0052779147576,541.2018051734308,575.2212152253769,600.0,600.0
152,557.8696035678462,555.6190463982892,566.6401493007118,594.2948199062467,586.8013734556415,600.0,594.1050243448428,600.0,600.0,600.0,582.1231391836586,599.3523076603635,600.0,583.7989998434449,600.0,600.0,600.0,587.6030748004531,586.2922514283855,594.5070489975502,587.8508059964392,566.7368837857783,599.0517182478496,599.8544460508328,600.0,593.7733035489241,583.6325270307243,577.1340279234231,570.7777929884186,573.8704011043553,576.9132920030507,576.7140591148518,551.1490640590724,550.8743475541096,527.7116205835551,501.5411256242587,531.8263258381404,539.1728267584797,550.3371308272006,543.462687750536,572.0913501845765,581.7464844551531,600.0,590.79937283194,600.0,600.0,600.0,577.0535987198028,561.0210232707882,546.0148852486386,529.9785308759197,554.8571022232198,522.0890378878213,492.4160371164755,476.5900780605687,455.5811862860298,436.81135925782917,457.66738250556017,462.08624407800346,427.4901903685112
153,383.1426509675942,376.69459584711933,349.67076470823736,362.00068991033936,376.14749309690376,391.6100184305506,407.60298461965203,372.6066825049128,404.38113877418334,426.37575246800975,454.65447122925974,420.74950190078016,451.1196176057819,472.80481461394925,496.41015462105815,467.94027155159597,484.6547335758978,516.8489018508442,529.3472157501154,534.2865140738379,565.4805915162677,561.4861900376783,568.4367396794117,566.7804202240173,597.0796557192383,567.4055865928239,567.4839656505982,580.5706365475788,600.0,600.0,600.0,600.0,569.5023456235508,562.6682833914471,529.3104149119279,517.3695809281388,519.950356186081,548.7060013217774,572.9648038943557,546.8897847613947,518.4019109932574,524.6506247062241,526.8988827783389,510.5453176784406,538.5070335972091,568.4226822595178,561.6054829433292,588.9266619412756,580.8030845396837,597.3802627677627,595.6962179961034,569.2770389516062,599.2324330381977,596.0191945746252,600.0,590.7021670101905,557.0238285105269,529.0609536189554,528.7963171832502,542.0938221820956
154,347.19942410012607,360.8836162425616,374.7881075027985,389.06362101574666,388.54015079718226,417.5821813056875,416.8259375643306,413.3445011090953,392.3011584398392,378.83701455478274,346.80042903106397,356.1478995841959,338.5454016590924,324.836269473075,343.7932859895775,331.69876881087924,313.6524812517992,290.4865236911586,309.7266118438955,283.8060499031974,280.56881312072215,281.05392124612575,294.17121513412576,303.5010588974354,325.2515060035977,293.38410637843435,279.13495711299214,263.74434542726874,238.9655288187163,224.20800658866733,220.0,221.53191233492348,232.9912258597614,224.6682618125884,240.0311780045251,228.56275170509568,220.0,222.8831639099917,220.0,220.0,220.0,251.00388979742297,266.50971438646263,237.6785742515017,261.92083514616286,278.18188908873555,285.94814588792127,308.3686531305637,301.6563424725707,282.1614160323404,283.00305326995357,286.42197616149673,289.1048222021906,293.65998760579794,325.0693318825406,353.2265254992768,379.5267180584026,400.6258948220065,431.6658623305765,403.56048724813473
155,320.746839349381,320.40075554520195,344.6581700638403,345.01976987043156,362.38220162434277,337.1093949917669,319.77836190012613,336.0026885527632,312.53406917490383,302.1289846007487,285.6696226476987,275.1599412432722,289.7426246787301,280.4919273587262,284.360359941282,256.3555913350907,277.7068298615147,268.5990336568834,278.9964247892174,294.77369690554565,274.44996145336466,301.37721040009916,309.51290801258585,304.52366793518956,282.28713078566494,313.2481964387494,331.10297072796317,310.6646901192906,299.3044443499863,320.98164241615143,334.67907884122513,353.28397933132584,349.1680564862311,364.32139487118275,356.3759554716567,336.16435965733046,345.4517520962257,378.7727268881413,365.51479488581435,362.7826663406921,374.96276231558187,377.86820206415604,401.9081477637895,420.2301372166556,389.31094148702056,424.2004278616847,441.86859962204744,467.34183176263537,477.92567160930963,502.865630572583,475.73243881759265,465.07408730674473,491.4235533590592,470.5394181477417,441.0163650483433,461.1846908445086,484.66872173953936,461.0543770128324,485.85859580762246,498.93234149942435
156,417.6314196223019,440.74893311699884,435.09638056932647,413.6759575049643,398.61564486770726,398.9771261482393,401.17028163536156,422.5609394862479,442.9556301419113,448.65128914623153,468.30627298181486,446.73041506237183,415.23493195890245,441.38929954333145,411.67811410672533,393.94630418880513,407.61863066251203,401.27998629642366,427.6219641905093,413.4805498168682,379.31154408372333,365.3574389229754,370.8226923659136,362.13837864414415,364.579471547257,390.9413398657083,419.8152936618341,403.433478187622,400.78331131651504,404.22339238341664,435.6612643655939,470.5644767071009,452.04298412600775,467.9315751202148,459.39374947653846,424.9613232585734,390.60899982908654,387.84862035844446,387.0320642687479,353.61194302888885,366.69686220309,352.2770994047367,356.46961651225314,342.53395163383243,319.23335367468394,312.73551537660524,293.9946509119403,296.43071929628206,275.34871641633566,275.9371347814596,251.9536308222803,263.92186048628525,281.6974983971849,254.4250947946803,252.17126363729403,222.13228268313517,229.00505387107535,220.0,221.93371197870954,223.15598263560992
157,571.2546515536442,574.6904771334548,580.5003707137369,573.6160895172435,600.0,600.0,584.9783703211989,600.0,595.2677452129562,600.0,600.0,578.2209130733999,592.3007922702502,577.6458001217073,563.4702870211942,549.2146524028349,565.0044297320312,546.0922526575088,511.1556611247351,526.2222408685194,503.20517293697816,475.5189406085266,457.1450690501108,448.7381056127001,447.05154853582417,415.17145138570834,448.11158466962354,463.2359984089926,450.8595829816961,438.16839099167396,434.5663694474661,443.4035070408784,418.6496217021062,396.87470866565286,422.03512946400144,404.97297413623653,396.58662399449895,422.57565356100713,433.9960016189947,422.91583317291287,435.7748013736363,402.1526264503353,418.6476126511308,417.7387354872676,439.6614857971799,471.48612143763273,501.2913199022525,529.9398729441264,530.7917698594985,521.0017178492242,518.5541905803713,531.8469108123065,558.7267551932896,538.215796403298,567.4893174956172,589.5519337335095,600.0,600.0,584.5956130784334,557.0125268725168
158,262.65160735680365,248.03723965728298,256.03010033620075,277.3325231630028,305.28004465171233,313.94278155755865,279.3369734499224,257.37914780621975,229.35998207595551,220.0,220.0945695543622,220.0,220.0,220.0,230.29491163812116,227.79397749082497,227.46621277619857,222.40463793854084,254.32601767260053,234.35747643110994,235.52397462018115,252.04519040575468,256.02429932517407,286.05576132535015,277.51354622024,274.97085262436246,246.16741468939347,253.79735246302846,238.97219025439588,220.0,223.11719050331556,225.3789089399093,220.0,233.8750817446131,242.5391350901728,220.7703448824276,220.0,235.4226041534992,237.48310599138856,230.16734132423846,220.0,227.72757066508376,258.4651795468006,270.48731838022445,240.71953163476653,237.9674797785159,265.32516898425985,236.93753879033594,271.15883863996396,302.5936961951435,273.0729098462348,303.4118422777036,293.83112359586596,317.96076529117636,312.24759893110536,308.10745682028147,317.5044731887094,336.71789253802825,304.08313310440565,310.60405279130504
159,290.95853775700095,280.1750040074252,269.53281063829036,267.3670344537711,255.75658328510326,228.27186157665,220.0,220.0,220.0,251.8113386397092,224.90860429507734,256.1471188052931,272.4824248365396,282.107341041931,292.27678391458045,315.1477193023202,287.63210980890767,287.9649124584956,301.7612921367487,307.83872329189813,331.1332582635288,301.19227789432335,314.541350659265,316.92329178619525,308.4645522647913,297.2838010211734,305.7420853153669,333.11176154046547,332.84407636754355,355.57469785292795,348.72564458200566,320.89325697752804,290.1986585296327,258.79206452229016,250.40257445932707,239.00921701783602,254.2648086714159,271.2623137823565,239.8220916007183,220.30072000294933,220.0,223.33283888999665,220.0,220.0,251.06522224455705,272.35942575540173,250.00526890178367,243.46501545516804,233.35855540319764,253.72884058777615,254.4437447412447,228.3932263307874,245.12267075172446,237.90482922746878,221.30952656171908,220.0,220.0,220.0,220.0,220.0
160,227.28570608496133,246.3605553117033,223.3266978614343,220.0,230.75890850335554,249.9344375210126,271.9024767325116,271.44811951875363,250.8238924470526,267.42982985454046,281.4097452553441,263.6486966425662,291.8872395529617,264.19324161875977,297.98141839015256,323.1987651585751,336.35167034211037,367.0641625216987,382.6259443043582,360.95793409646143,356.9088637643583,326.91407546757273,319.1900950277408,336.10230640934543,328.15334097450267,316.27393325727206,322.9488338329939,349.0031508629165,317.3339743411444,309.3169047701259,285.3937566971943,299.0685542484252,271.46927347860463,283.00581657922174,268.03847753507523,246.96265449668095,277.5073335444299,243.8040539166468,239.44846294891664,220.0,220.0,220.07331644560927,220.0,220.0,220.0,232.0584057952796,251.82611240039176,253.97865456756173,260.26706217834464,239.31020815707035,224.42333148300582,220.0,220.0,220.0,221.36141504738663,225.74962795273768,256.895947410243,235.58589270734964,245.50319241865435,267.711341247781
161,432.89175623755995,415.74201191263523,399.12052801403524,366.86824172900526,353.249337587399,370.3715951176356,338.6978381221333,319.04850789747144,333.4847827946962,353.27039219229755,350.14268089663256,364.00788459013796,356.1645363959804,332.3584635476693,325.22892809427276,330.82667550849277,362.19040523819507,332.0029718844025,332.5205584535497,320.54494292830043,321.12676152766903,287.8050428440263,274.716817673137,297.1075880000273,300.88350936985194,297.42428386698015,282.4110388870539,268.2740154824488,260.09111583378973,283.581065531309,316.2859900078878,311.99186670241403,304.52656541475733,328.7851197221477,323.66849216668896,327.30976422738456,308.47568074929666,325.52085825383193,327.76004053278666,349.3924590496106,369.0437501516175,349.09408393051945,364.1885724695628,385.19238102615884,374.41988788092647,351.50252578408566,316.6867766746568,313.25003239117717,302.92032359889606,306.7640119666747,284.92688844788967,310.1034767845429,293.1463418785106,273.9964142346461,272.646398188551,272.5659698506502,252.62193586560673,236.65218673642084,220.0,235.29221248262166
